,id,filename,vector,label
877,877,null,"[13.860764897650174, 21.741618492500066, 0.579938441098121, 9.178471451703533]",7
878,878,null,"[-9.98098326638237, 15.179210237341142, 26.518353633682715, 13.373319069626671]",8
879,879,null,"[8.08894476138608, 5.1793373367120985, 3.963595736805088, 13.728600164180676]",9
880,880,null,"[-0.43272080094895043, 0.4955565228379243, 1.0920139316046775, -0.250960211030795]",0
881,881,null,"[0.8331946172896766, 1.2712959696042085, 1.7662393593739716, -0.9654859240115339]",1
882,882,null,"[4.701801270511747, -0.25407639580884434, -0.05620781566076527, -0.09984527444763414]",2
883,883,null,"[1.366101199361542, 7.409356213415353, 5.999711397052831, 4.339726379798116]",3
884,884,null,"[-0.2588807448404884, 7.998351166946402, -0.7339108404035004, 3.0817298289468433]",4
885,885,null,"[-5.193831227218427, 4.2867089562235, 4.5991937916001575, -8.089993993289271]",5
886,886,null,"[-6.483201607571605, 4.507119248466225, 9.188572484250631, 0.405875987978912]",6
887,887,null,"[-4.369202638891261, 16.60883193371687, -1.8856831837120573, 18.81969367424844]",7
888,888,null,"[-0.3376807276821303, -1.0424069722337492, 11.993786420502058, 13.63803740790081]",8
889,889,null,"[11.846996814710083, 0.8812344965141232, 6.798586767434639, -4.428988724817469]",9
890,890,null,"[-0.881761810880513, 0.5793770270634496, -0.3092004580191235, 0.14299363921649677]",0
891,891,null,"[2.4777972726305006, 1.2745260038827613, 0.27662375076912327, -2.4125932058041486]",1
892,892,null,"[2.7042401505859086, 3.5799846118078085, 2.800442614727314, 3.602987523025275]",2
893,893,null,"[3.353210273419249, 0.683134961506239, 2.0042223729947635, 1.347864672842226]",3
894,894,null,"[6.52443526357441, 3.869383571769037, 1.3601796187772681, 5.649146596461506]",4
895,895,null,"[9.384101776484119, 4.716997409359557, -9.133643758390082, 11.079978906520005]",5
896,896,null,"[13.411977023122809, 7.5689636981937705, 12.075757987049588, 9.464435315454079]",6
897,897,null,"[-4.852090796139628, 1.8464815332276583, 10.46152606607195, 9.207435702919248]",7
898,898,null,"[22.73380435437867, 1.0826292219133427, 0.7766967584524265, 14.506658803263903]",8
899,899,null,"[19.869250426793016, 12.507642016378103, 12.402070697491602, 10.838934557695085]",9
900,900,null,"[0.2900917130534473, -0.11286924494510536, 1.0004759966008174, 0.3629009307181459]",0
901,901,null,"[1.5690105961819307, 3.9114494097968735, 1.5270879546672178, -0.2579289237769786]",1
902,902,null,"[-0.8689640795619074, 1.697839708133442, 4.154640495675693, 0.641098807223262]",2
903,903,null,"[6.290129115374187, -0.9546241154114319, 0.5280115275868948, 0.09171291160224238]",3
904,904,null,"[7.351049412924445, 1.488076942651463, 9.825114732957786, -2.1118733329145636]",4
905,905,null,"[9.697264734161319, 2.476396346492583, 8.129978890642017, 5.095705295723165]",5
906,906,null,"[9.910397545240079, 3.0630529804149007, 2.878986344462276, 9.720075779526278]",6
907,907,null,"[15.978585058625475, 6.834228527386294, 12.402987743926351, 12.10815504139897]",7
908,908,null,"[17.25450425781093, 1.548699762687498, 8.729216806224473, 9.99682657408453]",8
909,909,null,"[-0.39846372702961474, 15.699455952089835, 10.343721159664453, 8.79163940155907]",9
910,910,null,"[1.4447216524004391, -0.2147908635368348, 1.9891629066018397, 0.3873041710644605]",0
911,911,null,"[-0.866443237370917, 1.6741613594762668, -0.10489012340147519, 1.0325766569906942]",1
912,912,null,"[0.8487622615605162, 8.932081565269998, 2.000345617609245, 0.9011245540796187]",2
913,913,null,"[0.07211837782166786, 7.733759536099019, 8.905176204362625, 3.8768266211566806]",3
914,914,null,"[11.359702789031692, 2.4090937523425815, 11.01205632310741, -5.46266679278337]",4
915,915,null,"[4.852940412677406, 2.691698204387801, 0.3280125890311405, 9.894982402179316]",5
916,916,null,"[3.923217761366026, 1.4772353575388575, 8.276005199663782, 6.810311358301319]",6
917,917,null,"[7.994622444717688, -5.524056206850807, 14.020829078130198, 8.755117298059488]",7
918,918,null,"[20.038037752763877, -3.919012689060695, 7.08302398038681, -8.241637971046352]",8
919,919,null,"[22.834829164783454, 6.945583125317489, 12.455748146968759, 0.5960970593286401]",9
920,920,null,"[0.670222198229998, 0.678375498264923, 0.9196615046840576, 0.03515088419615295]",0
921,921,null,"[-1.2803349321570945, 1.5822368905699693, -1.8993875964714495, 0.8390321762552619]",1
922,922,null,"[2.921255369934956, 6.571870018068138, 4.497570572662852, 2.9379626616293217]",2
923,923,null,"[7.744382929998485, 5.555396677187521, 8.165028620972471, 6.312363594113849]",3
924,924,null,"[-0.5673054108171902, 0.29803346906223993, -0.8631370948730268, 0.1172491030854177]",4
925,925,null,"[9.32706818609208, 7.790381841076185, 2.666283817788513, 9.398184372792855]",5
926,926,null,"[1.1947005921532057, 12.052396738928286, 11.773037591916456, 1.5933483127235641]",6
927,927,null,"[0.4390935980498796, 1.681197906007772, 25.306348691588667, 0.9930788947700213]",7
928,928,null,"[-16.276339337414008, 4.063901939371313, 9.336857370580915, 11.249167879018257]",8
929,929,null,"[7.86943731510255, 13.9212287496516, 5.842686092957026, 0.18658430679466242]",9
930,930,null,"[0.8250773329630846, -0.7558262559379633, 0.6181753737416896, -0.4919574014178592]",0
931,931,null,"[0.6716096190758295, -0.717811761369201, -0.08729303729859095, -0.6596060565399287]",1
932,932,null,"[1.6105455350515345, 0.3027548540268499, 5.633543276317764, -2.499123536092993]",2
933,933,null,"[5.61209837308893, 3.3053122914509974, 4.010494576464943, 3.894960997195713]",3
934,934,null,"[-2.230809953009273, 7.914224850410122, -0.1007571345611975, 8.57112119419531]",4
935,935,null,"[-1.8343096820490432, 7.792098124611433, -4.095827408648864, 12.990802113157397]",5
936,936,null,"[13.972806355860078, 1.8155280920740866, 1.1111135618712007, -3.7992560320018]",6
937,937,null,"[11.653734676700108, 12.909911884605696, 5.915229150906907, 12.00441889671686]",7
938,938,null,"[1.3790265748558506, 3.4142549679092316, 6.345277504818348, 23.514934307807813]",8
939,939,null,"[13.30890136477294, 11.951506702630665, 0.8271962369374997, 8.893114121648948]",9
940,940,null,"[-0.9792592550284034, -0.2710947162001435, 0.46477189015988823, -0.24817800985645078]",0
941,941,null,"[0.1618635891353022, 1.1642066959358932, -1.0740516980913024, 0.49234354444515116]",1
942,942,null,"[0.9319962951244776, 7.4425846062612075, 5.133231000096223, -0.3950259392569331]",2
943,943,null,"[2.1443720302841225, 9.785015409287054, 6.310759235052946, 2.6423862068272954]",3
944,944,null,"[-0.5614233062390026, 3.1173883076759203, 7.526661773617984, -8.329572504702433]",4
945,945,null,"[9.954301092451662, 1.8614012748716688, 7.47711839946985, -2.470494286940424]",5
946,946,null,"[15.777161195079854, -2.3206092050096228, -6.825973826648092, 3.4705086475304094]",6
947,947,null,"[0.3998281243521955, -1.6056183042507044, 24.87826249584162, 12.247107364459243]",7
948,948,null,"[-0.19985423850445017, 4.999722515910868, 22.750500785833704, 12.977409254524531]",8
949,949,null,"[3.052374677891936, 4.692865074513802, 20.28596413783498, -0.966163746035372]",9
950,950,null,"[-0.4252981216568371, -1.1991908350144633, -0.6815205826157436, -1.0662075109012537]",0
951,951,null,"[3.438806305192807, 1.377873492088177, 1.377934224624963, -1.4765462138581626]",1
952,952,null,"[1.8684447754810272, -2.498437859546711, 2.136821655725449, 6.013755858845556]",2
953,953,null,"[2.1291164648747785, 4.150058643808287, 4.430898929233406, 3.7497228433837324]",3
954,954,null,"[1.8769012904372069, 5.249469346345949, 9.189639489366304, 13.844773158639455]",4
955,955,null,"[15.604632341334156, 5.873659056571172, 2.664533345856789, 0.9141222937596716]",5
956,956,null,"[17.0022894215244, 23.66123881361942, 7.148021051929696, 15.460146134484576]",6
957,957,null,"[3.9446172086456497, 5.781569262682604, 11.584765636802093, 2.8652231049193526]",7
958,958,null,"[17.968611265211127, -4.416031592940728, -3.4545648242938043, 2.428919454728999]",8
959,959,null,"[8.116513075999418, 11.442745525457374, 12.494555061669555, 15.143723082775864]",9
960,960,null,"[1.1691298277582314, -0.42020484799131547, -1.170222187788869, -0.06677769454048565]",0
961,961,null,"[1.0456579262361612, 4.190252561391811, 1.7272259196208792, -2.998739859150592]",1
962,962,null,"[6.118901997778293, 5.147328908685354, 2.0730973525369234, 4.75495361321584]",2
963,963,null,"[1.3847596027782738, 2.9623484524808865, 4.475275280248853, -0.6681161433791383]",3
964,964,null,"[16.100380480348353, 4.807700715757988, 0.28375001947959033, 6.937249541501653]",4
965,965,null,"[3.5558254420445454, -2.3708799665297082, 8.930471641478356, 4.663483812072173]",5
966,966,null,"[-0.6101719479740924, 9.046985759066843, 5.339555120620824, 4.2837735128573495]",6
967,967,null,"[6.081682366904902, 1.1204475358478012, 4.708850103216882, 13.261849040915255]",7
968,968,null,"[14.61243230933997, 20.13800873941391, 2.462414236731629, 19.625838418753183]",8
969,969,null,"[10.229656982754472, 8.008010036456671, 11.739558186070788, 8.408563685117985]",9
970,970,null,"[-0.01688077584073084, 1.9554420848394334, 0.06179383901677786, -0.4366511650893081]",0
971,971,null,"[2.459867150339555, -0.7290034732425983, 2.3233622497407596, 0.9426517497803207]",1
972,972,null,"[4.266696206319659, 0.6071160427170745, 6.229404385779069, 2.361798325794931]",2
973,973,null,"[0.6700995357802717, 11.087566100582865, 9.641584372306118, 0.8074750218099642]",3
974,974,null,"[-4.059130905184087, 4.937883364300391, 6.820603505286384, 0.6301152200831055]",4
975,975,null,"[4.5033952767475505, 8.482635262839267, 0.2621932176818307, 14.692114453069504]",5
976,976,null,"[9.230386908889498, 6.887867260277066, 3.4556232035219177, 18.25137107492045]",6
977,977,null,"[9.367788093109654, 8.323652893352854, -6.866480124276507, -4.5184772593474065]",7
978,978,null,"[6.07076910934266, 1.430485565688242, 2.679020208408554, 10.93821855731479]",8
979,979,null,"[1.1976221647725893, 12.140346087648581, -6.585356471016894, 0.6514032956314608]",9
980,980,null,"[-0.11591429978780528, -1.5657214915822748, 0.12615764082245784, -0.11166623225525618]",0
981,981,null,"[0.5296160003128552, 2.462696124132995, -1.674336091971318, 1.3056020957841585]",1
982,982,null,"[2.752639961089664, -1.739359834348178, -0.0403799519254906, 4.354815017087536]",2
983,983,null,"[-1.0987993675609937, 6.013132339154007, -5.250114388865068, 4.868933170150743]",3
984,984,null,"[4.03800083225639, 3.963603673932686, -1.9925527225062662, 9.596623692771498]",4
985,985,null,"[14.883530665222002, 2.899138963059257, -1.0184851445097953, 7.968477348508237]",5
986,986,null,"[2.5532044783596493, -2.761053734203916, 0.7417242591873352, 0.8705031733900128]",6
987,987,null,"[5.22564056996329, 13.992957874035184, 8.816427837098889, 1.6541428558899822]",7
988,988,null,"[18.749450777016026, 9.05376195574853, 6.688012577712827, 13.7881420104217]",8
989,989,null,"[2.7723255883875435, 1.0641372018596442, 29.626294022176502, -12.535018534817048]",9
990,990,null,"[-0.26028345056588975, -1.4713658646036183, -0.4259887363104844, 0.882641116264004]",0
991,991,null,"[-0.6682172664178863, 2.3823701862687487, 3.729154895039226, 0.6865463700285518]",1
992,992,null,"[1.8109295137996813, 0.34974812664951793, -3.0800144096587747, 7.582107802022142]",2
993,993,null,"[-3.2644320522075114, 3.2830547179358187, -8.167855762981592, 5.471801663907267]",3
994,994,null,"[1.6675780221329726, 5.010749397558474, 16.552639264810253, -1.6026316792240376]",4
995,995,null,"[4.00761493959583, 15.646443737214069, 15.06992480124089, -1.8162945887323492]",5
996,996,null,"[20.36994776041141, 6.163980163141544, 5.42776118334443, -10.258629081981784]",6
997,997,null,"[8.758739049291163, 7.036930620222525, 12.885832445201759, -9.626851167212369]",7
998,998,null,"[2.874270816436928, 6.776706520769086, 12.344423349448718, 24.680376523452964]",8
999,999,null,"[-6.67900739130234, 4.3101936589194505, 20.602831519352925, 3.9311363784014004]",9
